"x" "y" "forest"
"2587" 2674875.703125 5982826.640625 "nonbeech"
"2588" 2674886.484375 5982826.640625 "nonbeech"
"2589" 2674897.265625 5982826.640625 "nonbeech"
"2590" 2674908.046875 5982826.640625 "beech"
"2591" 2674918.828125 5982826.640625 "beech"
"2592" 2674929.609375 5982826.640625 "beech"
"2593" 2674940.390625 5982826.640625 "nonbeech"
"2594" 2674951.171875 5982826.640625 "nonbeech"
"2595" 2674961.953125 5982826.640625 "nonbeech"
"2600" 2675015.859375 5982826.640625 "nonbeech"
"2601" 2675026.640625 5982826.640625 "nonbeech"
"2602" 2675037.421875 5982826.640625 "nonbeech"
"2603" 2675048.203125 5982826.640625 "nonbeech"
"2604" 2675058.984375 5982826.640625 "nonbeech"
"2605" 2675069.765625 5982826.640625 "nonbeech"
"2606" 2675080.546875 5982826.640625 "nonbeech"
"2607" 2675091.328125 5982826.640625 "nonbeech"
"2608" 2675102.109375 5982826.640625 "nonbeech"
"2609" 2675112.890625 5982826.640625 "nonbeech"
"2610" 2675123.671875 5982826.640625 "nonbeech"
"2611" 2675134.453125 5982826.640625 "nonbeech"
"2615" 2675177.578125 5982826.640625 "nonbeech"
"2616" 2675188.359375 5982826.640625 "nonbeech"
"2617" 2675199.140625 5982826.640625 "nonbeech"
"2618" 2675209.921875 5982826.640625 "nonbeech"
"2619" 2675220.703125 5982826.640625 "nonbeech"
"2620" 2675231.484375 5982826.640625 "nonbeech"
"2621" 2675242.265625 5982826.640625 "nonbeech"
"2622" 2675253.046875 5982826.640625 "nonbeech"
"2623" 2675263.828125 5982826.640625 "nonbeech"
"2624" 2675274.609375 5982826.640625 "nonbeech"
"2645" 2674811.015625 5982837.421875 "nonbeech"
"2646" 2674821.796875 5982837.421875 "beech"
"2647" 2674832.578125 5982837.421875 "nonbeech"
"2648" 2674843.359375 5982837.421875 "nonbeech"
"2649" 2674854.140625 5982837.421875 "nonbeech"
"2650" 2674864.921875 5982837.421875 "nonbeech"
"2651" 2674875.703125 5982837.421875 "nonbeech"
"2652" 2674886.484375 5982837.421875 "nonbeech"
"2653" 2674897.265625 5982837.421875 "beech"
"2654" 2674908.046875 5982837.421875 "beech"
"2655" 2674918.828125 5982837.421875 "beech"
"2656" 2674929.609375 5982837.421875 "beech"
"2657" 2674940.390625 5982837.421875 "beech"
"2658" 2674951.171875 5982837.421875 "nonbeech"
"2666" 2675037.421875 5982837.421875 "nonbeech"
"2667" 2675048.203125 5982837.421875 "nonbeech"
"2668" 2675058.984375 5982837.421875 "nonbeech"
"2669" 2675069.765625 5982837.421875 "nonbeech"
"2670" 2675080.546875 5982837.421875 "nonbeech"
"2671" 2675091.328125 5982837.421875 "nonbeech"
"2680" 2675188.359375 5982837.421875 "nonbeech"
"2681" 2675199.140625 5982837.421875 "nonbeech"
"2682" 2675209.921875 5982837.421875 "nonbeech"
"2683" 2675220.703125 5982837.421875 "nonbeech"
"2684" 2675231.484375 5982837.421875 "nonbeech"
"2685" 2675242.265625 5982837.421875 "nonbeech"
"2686" 2675253.046875 5982837.421875 "nonbeech"
"2687" 2675263.828125 5982837.421875 "nonbeech"
"2688" 2675274.609375 5982837.421875 "nonbeech"
"2714" 2674864.921875 5982848.203125 "beech"
"2715" 2674875.703125 5982848.203125 "beech"
"2716" 2674886.484375 5982848.203125 "beech"
"2717" 2674897.265625 5982848.203125 "beech"
"2718" 2674908.046875 5982848.203125 "beech"
"2719" 2674918.828125 5982848.203125 "beech"
"2720" 2674929.609375 5982848.203125 "beech"
"2721" 2674940.390625 5982848.203125 "beech"
"2733" 2675069.765625 5982848.203125 "nonbeech"
"2734" 2675080.546875 5982848.203125 "nonbeech"
"2746" 2675209.921875 5982848.203125 "nonbeech"
"2747" 2675220.703125 5982848.203125 "nonbeech"
"2748" 2675231.484375 5982848.203125 "nonbeech"
"2749" 2675242.265625 5982848.203125 "nonbeech"
"2750" 2675253.046875 5982848.203125 "nonbeech"
"2751" 2675263.828125 5982848.203125 "nonbeech"
"2784" 2674929.609375 5982858.984375 "beech"
"2798" 2675080.546875 5982858.984375 "nonbeech"
"2799" 2675091.328125 5982858.984375 "nonbeech"
"2811" 2675220.703125 5982858.984375 "nonbeech"
"2812" 2675231.484375 5982858.984375 "nonbeech"
"2813" 2675242.265625 5982858.984375 "nonbeech"
"2814" 2675253.046875 5982858.984375 "nonbeech"
"2815" 2675263.828125 5982858.984375 "nonbeech"
"2876" 2675231.484375 5982869.765625 "nonbeech"
"2877" 2675242.265625 5982869.765625 "nonbeech"
"2878" 2675253.046875 5982869.765625 "nonbeech"
"2879" 2675263.828125 5982869.765625 "nonbeech"
"2941" 2675242.265625 5982880.546875 "nonbeech"
"2942" 2675253.046875 5982880.546875 "nonbeech"
"3151" 2674746.328125 5982923.671875 "nonbeech"
"3159" 2674832.578125 5982923.671875 "nonbeech"
"3160" 2674843.359375 5982923.671875 "nonbeech"
"3161" 2674854.140625 5982923.671875 "nonbeech"
"3171" 2674961.953125 5982923.671875 "nonbeech"
"3172" 2674972.734375 5982923.671875 "nonbeech"
"3173" 2674983.515625 5982923.671875 "nonbeech"
"3216" 2674757.109375 5982934.453125 "nonbeech"
"3217" 2674767.890625 5982934.453125 "nonbeech"
"3218" 2674778.671875 5982934.453125 "nonbeech"
"3219" 2674789.453125 5982934.453125 "nonbeech"
"3220" 2674800.234375 5982934.453125 "nonbeech"
"3221" 2674811.015625 5982934.453125 "nonbeech"
"3222" 2674821.796875 5982934.453125 "nonbeech"
"3223" 2674832.578125 5982934.453125 "nonbeech"
"3224" 2674843.359375 5982934.453125 "nonbeech"
"3225" 2674854.140625 5982934.453125 "nonbeech"
"3226" 2674864.921875 5982934.453125 "nonbeech"
"3227" 2674875.703125 5982934.453125 "nonbeech"
"3228" 2674886.484375 5982934.453125 "nonbeech"
"3229" 2674897.265625 5982934.453125 "nonbeech"
"3230" 2674908.046875 5982934.453125 "nonbeech"
"3231" 2674918.828125 5982934.453125 "nonbeech"
"3232" 2674929.609375 5982934.453125 "nonbeech"
"3233" 2674940.390625 5982934.453125 "nonbeech"
"3234" 2674951.171875 5982934.453125 "nonbeech"
"3235" 2674961.953125 5982934.453125 "nonbeech"
"3236" 2674972.734375 5982934.453125 "nonbeech"
"3237" 2674983.515625 5982934.453125 "nonbeech"
"3282" 2674778.671875 5982945.234375 "nonbeech"
"3283" 2674789.453125 5982945.234375 "nonbeech"
"3284" 2674800.234375 5982945.234375 "nonbeech"
"3285" 2674811.015625 5982945.234375 "nonbeech"
"3286" 2674821.796875 5982945.234375 "nonbeech"
"3287" 2674832.578125 5982945.234375 "nonbeech"
"3288" 2674843.359375 5982945.234375 "nonbeech"
"3289" 2674854.140625 5982945.234375 "nonbeech"
"3290" 2674864.921875 5982945.234375 "nonbeech"
"3291" 2674875.703125 5982945.234375 "nonbeech"
"3292" 2674886.484375 5982945.234375 "nonbeech"
"3293" 2674897.265625 5982945.234375 "nonbeech"
"3294" 2674908.046875 5982945.234375 "nonbeech"
"3295" 2674918.828125 5982945.234375 "nonbeech"
"3296" 2674929.609375 5982945.234375 "nonbeech"
"3297" 2674940.390625 5982945.234375 "nonbeech"
"3298" 2674951.171875 5982945.234375 "nonbeech"
"3299" 2674961.953125 5982945.234375 "nonbeech"
"3300" 2674972.734375 5982945.234375 "nonbeech"
"3348" 2674800.234375 5982956.015625 "nonbeech"
"3349" 2674811.015625 5982956.015625 "nonbeech"
"3350" 2674821.796875 5982956.015625 "nonbeech"
"3351" 2674832.578125 5982956.015625 "nonbeech"
"3352" 2674843.359375 5982956.015625 "nonbeech"
"3353" 2674854.140625 5982956.015625 "nonbeech"
"3354" 2674864.921875 5982956.015625 "nonbeech"
"3355" 2674875.703125 5982956.015625 "nonbeech"
"3356" 2674886.484375 5982956.015625 "nonbeech"
"3357" 2674897.265625 5982956.015625 "nonbeech"
"3358" 2674908.046875 5982956.015625 "nonbeech"
"3359" 2674918.828125 5982956.015625 "nonbeech"
"3360" 2674929.609375 5982956.015625 "nonbeech"
"3361" 2674940.390625 5982956.015625 "nonbeech"
